$GNGLL,4201.21885,N,09340.84823,W,020323.00,A,D*6A
$GNGLL,4201.21887,N,09340.84822,W,020324.00,A,D*6E
$GNGLL,4201.21888,N,09340.84823,W,020325.00,A,D*61
$GNGLL,4201.21888,N,09340.84822,W,020326.00,A,D*63
$GNGLL,4201.21890,N,09340.84819,W,020327.00,A,D*63
$GNGLL,4201.21889,N,09340.84814,W,020328.00,A,D*69
$GNGLL,4201.21887,N,09340.84808,W,020329.00,A,D*6B
$GNGLL,4201.21886,N,09340.84803,W,020330.00,A,D*69
$GNGLL,4201.21885,N,09340.84799,W,020331.00,A,D*67
$GNGLL,4201.21883,N,09340.84792,W,020332.00,A,D*69
$GNGLL,4201.21886,N,09340.84787,W,020333.00,A,D*69
$GNGLL,4201.21887,N,09340.84779,W,020334.00,A,D*6E
$GNGLL,4201.21880,N,09340.84771,W,020335.00,A,D*60
$GNGLL,4201.21887,N,09340.84763,W,020336.00,A,D*67
$GNGLL,4201.21887,N,09340.84754,W,020337.00,A,D*62
$GNGLL,4201.21887,N,09340.84748,W,020338.00,A,D*60
$GNGLL,4201.21883,N,09340.84741,W,020339.00,A,D*6C
$GNGLL,4201.21881,N,09340.84732,W,020340.00,A,D*64
$GNGLL,4201.21877,N,09340.84723,W,020341.00,A,D*6C
$GNGLL,4201.21875,N,09340.84712,W,020342.00,A,D*6F
$GNGLL,4201.21874,N,09340.84703,W,020343.00,A,D*6F
$GNGLL,4201.21872,N,09340.84695,W,020344.00,A,D*60
$GNGLL,4201.21867,N,09340.84687,W,020345.00,A,D*66
$GNGLL,4201.21887,N,09340.84682,W,020346.00,A,D*6E
$GNGLL,4201.21881,N,09340.84673,W,020347.00,A,D*67
$GNGLL,4201.21875,N,09340.84666,W,020348.00,A,D*67
$GNGLL,4201.21869,N,09340.84655,W,020349.00,A,D*6B
$GNGLL,4201.21882,N,09340.84646,W,020350.00,A,D*64
$GNGLL,4201.21877,N,09340.84638,W,020351.00,A,D*66
$GNGLL,4201.21875,N,09340.84630,W,020352.00,A,D*6F
$GNGLL,4201.21874,N,09340.84626,W,020353.00,A,D*68
$GNGLL,4201.21873,N,09340.84622,W,020354.00,A,D*6C
$GNGLL,4201.21874,N,09340.84619,W,020355.00,A,D*62
$GNGLL,4201.21873,N,09340.84615,W,020356.00,A,D*6A
$GNGLL,4201.21872,N,09340.84608,W,020357.00,A,D*66
